customer_id,segment,region,industry,acquisition_channel,account_manager_id,current_mrr,concentration_weight,renewal_due_flag,churn_risk_score,churn_risk_tier,churn_risk_main_driver,revenue_quality_score,revenue_quality_risk_tier,revenue_quality_main_driver,discount_dependency_score,discount_dependency_tier,discount_dependency_main_driver,expansion_quality_score,expansion_quality_risk_tier,expansion_quality_main_driver,governance_priority_score,governance_priority_tier,governance_main_driver,recommended_action,recommended_action_reason
CUST000968,SMB,EMEA,Education,self_serve,AM0018,1081.67,0.000114,1,13.129,Low,Payment stress,82.905,Low,Weak retention momentum,0.0,Low,High discount level,61.4,Moderate,Low healthy expansion mix,23.726,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=13.1, quality=82.9, discount=0.0"
CUST000728,SMB,North America,Healthcare,content_marketing,AM0010,681.46,7.2e-05,1,12.747,Low,Payment stress,82.016,Low,Weak retention momentum,0.0,Low,High discount level,55.0,Moderate,No recent expansion signal,23.723,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=12.7, quality=82.0, discount=0.0"
CUST001247,Mid-Market,North America,SaaS,outbound_sdr,AM0010,2762.98,0.00029,0,8.982,Low,Payment stress,63.181,Moderate,Weak realized pricing,15.238,Low,High discount level,94.939,Low,Discount pressure in expansion,23.717,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=9.0, quality=63.2, discount=15.2"
CUST000479,Mid-Market,APAC,Education,enterprise_sales,AM0013,1754.8,0.000184,1,17.502,Low,Payment stress,74.717,Low,Weak realized pricing,0.0,Low,High discount level,99.335,Low,Discount pressure in expansion,23.709,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=17.5, quality=74.7, discount=0.0"
CUST000989,SMB,APAC,Retail,self_serve,AM0040,990.38,0.000104,1,10.437,Low,Renewal exposure,85.174,Low,Weak retention momentum,5.0,Low,Policy governance signal,55.0,Moderate,No recent expansion signal,23.702,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=10.4, quality=85.2, discount=5.0"
CUST002415,SMB,EMEA,Manufacturing,self_serve,AM0015,250.0,2.6e-05,0,10.756,Low,Payment stress,64.041,Moderate,Weak realized pricing,7.693,Low,High discount level,52.26,Moderate,No recent expansion signal,23.702,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=10.8, quality=64.0, discount=7.7"
CUST002977,Enterprise,North America,Education,outbound_sdr,AM0011,3649.97,0.000383,0,6.923,Low,Payment stress,73.648,Low,Weak realized pricing,2.44,Low,High discount level,55.0,Moderate,No recent expansion signal,23.699,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=6.9, quality=73.6, discount=2.4"
CUST000293,Enterprise,North America,Logistics,outbound_sdr,AM0010,4773.17,0.000501,0,2.143,Low,Payment stress,71.052,Low,Weak realized pricing,6.478,Low,High discount level,55.0,Moderate,No recent expansion signal,23.694,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=2.1, quality=71.1, discount=6.5"
CUST003439,Enterprise,EMEA,Media,outbound_sdr,AM0017,12123.8,0.001273,1,11.513,Low,Renewal exposure,82.057,Low,Weak realized pricing,0.0,Low,High discount level,100.0,Low,Low healthy expansion mix,23.689,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=11.5, quality=82.1, discount=0.0"
CUST001800,SMB,EMEA,Retail,content_marketing,AM0015,518.0,5.4e-05,1,10.503,Low,Renewal exposure,76.084,Low,Weak realized pricing,0.0,Low,High discount level,54.11666666666667,Moderate,No recent expansion signal,23.687,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=10.5, quality=76.1, discount=0.0"
CUST003427,SMB,EMEA,FinTech,self_serve,AM0023,260.28,2.7e-05,1,12.264,Low,Renewal exposure,75.011,Low,Weak retention momentum,0.0,Low,High discount level,51.909,Moderate,No recent expansion signal,23.686,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=12.3, quality=75.0, discount=0.0"
CUST001681,Enterprise,EMEA,Media,content_marketing,AM0030,8056.01,0.000846,1,10.665,Low,Renewal exposure,76.273,Low,Weak realized pricing,0.33,Low,Price realization erosion,98.4,Low,Payment stress during expansion,23.682,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=10.7, quality=76.3, discount=0.3"
CUST002068,Mid-Market,North America,Media,partner_referral,AM0036,1292.09,0.000136,0,9.166,Low,Payment stress,70.128,Low,Weak realized pricing,2.542,Low,High discount level,52.62,Moderate,No recent expansion signal,23.682,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=9.2, quality=70.1, discount=2.5"
CUST003097,SMB,North America,Manufacturing,outbound_sdr,AM0019,708.4,7.4e-05,0,5.695,Low,Payment stress,65.284,Moderate,Weak realized pricing,11.609,Low,High discount level,55.0,Moderate,No recent expansion signal,23.676,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=5.7, quality=65.3, discount=11.6"
CUST002746,Enterprise,LATAM,Healthcare,outbound_sdr,AM0034,10448.07,0.001097,1,13.366,Low,Payment stress,83.466,Low,Weak realized pricing,0.0,Low,High discount level,100.0,Low,Low healthy expansion mix,23.674,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=13.4, quality=83.5, discount=0.0"
CUST001540,SMB,LATAM,SaaS,self_serve,AM0012,422.8,4.4e-05,1,15.25,Low,Payment stress,83.042,Low,Weak retention momentum,0.0,Low,High discount level,55.0,Moderate,No recent expansion signal,23.671,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=15.2, quality=83.0, discount=0.0"
CUST001532,SMB,North America,Healthcare,content_marketing,AM0035,280.0,2.9e-05,1,11.514,Low,Renewal exposure,74.458,Low,Weak realized pricing,0.0,Low,High discount level,52.88766666666667,Moderate,No recent expansion signal,23.665,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=11.5, quality=74.5, discount=0.0"
CUST000644,SMB,North America,Media,paid_media,AM0012,336.73,3.5e-05,1,22.89,Low,Usage deterioration,73.459,Low,Weak realized pricing,1.744,Low,Price realization erosion,97.11,Low,Discount pressure in expansion,23.664,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=22.9, quality=73.5, discount=1.7"
CUST004339,Mid-Market,APAC,Healthcare,partner_referral,AM0033,1011.95,0.000106,0,5.515,Low,Payment stress,66.711,Moderate,Weak realized pricing,10.087,Low,High discount level,55.0,Moderate,No recent expansion signal,23.658,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=5.5, quality=66.7, discount=10.1"
CUST004248,SMB,APAC,Education,self_serve,AM0002,0.0,0.0,0,10.357,Low,Payment stress,25.0,Critical,Weak realized pricing,15.0,Low,Price realization erosion,54.07233333333333,Moderate,No recent expansion signal,23.657,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=10.4, quality=25.0, discount=15.0"
CUST003969,Enterprise,LATAM,Education,outbound_sdr,AM0037,11356.82,0.001192,1,10.518,Low,Renewal exposure,87.898,Low,Weak retention momentum,0.0,Low,High discount level,85.875,Low,Low healthy expansion mix,23.653,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=10.5, quality=87.9, discount=0.0"
CUST003132,SMB,EMEA,Manufacturing,self_serve,AM0014,480.33,5e-05,1,9.6,Low,Renewal exposure,77.884,Low,Weak realized pricing,5.0,Low,Policy governance signal,55.0,Moderate,No recent expansion signal,23.651,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=9.6, quality=77.9, discount=5.0"
CUST002441,SMB,EMEA,Manufacturing,outbound_sdr,AM0025,484.2,5.1e-05,1,10.948,Low,Renewal exposure,64.929,Moderate,Weak realized pricing,13.324,Low,High discount level,95.144,Low,Discount pressure in expansion,23.648,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=10.9, quality=64.9, discount=13.3"
CUST003990,SMB,North America,SaaS,partner_referral,AM0008,0.0,0.0,0,4.976,Low,History/early-tenure fragility,25.0,Critical,Weak realized pricing,27.024,Low,Price realization erosion,55.0,Moderate,No recent expansion signal,23.646,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=5.0, quality=25.0, discount=27.0"
CUST002299,Enterprise,EMEA,SaaS,outbound_sdr,AM0026,8051.77,0.000845,0,8.244,Low,Usage deterioration,69.536,Moderate,Weak realized pricing,12.32,Low,High discount level,95.993,Low,Discount pressure in expansion,23.645,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=8.2, quality=69.5, discount=12.3"
CUST003036,SMB,EMEA,SaaS,self_serve,AM0021,375.2,3.9e-05,0,9.104,Low,Payment stress,62.676,Moderate,Weak realized pricing,2.722,Low,High discount level,48.37,Moderate,No recent expansion signal,23.645,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=9.1, quality=62.7, discount=2.7"
CUST000116,SMB,North America,Manufacturing,self_serve,AM0034,292.5,3.1e-05,0,13.143,Low,Payment stress,67.209,Moderate,Weak realized pricing,5.239,Low,High discount level,53.47566666666667,Moderate,No recent expansion signal,23.631,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=13.1, quality=67.2, discount=5.2"
CUST004170,SMB,North America,Retail,content_marketing,AM0029,402.77,4.2e-05,1,13.304,Low,Payment stress,84.115,Low,Weak retention momentum,5.0,Low,Policy governance signal,54.77433333333333,Moderate,No recent expansion signal,23.621,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=13.3, quality=84.1, discount=5.0"
CUST001404,SMB,APAC,Manufacturing,self_serve,AM0002,377.5,4e-05,0,15.797,Low,Usage deterioration,71.708,Low,Weak realized pricing,3.007,Low,High discount level,54.339,Moderate,No recent expansion signal,23.616,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=15.8, quality=71.7, discount=3.0"
CUST003412,SMB,North America,SaaS,content_marketing,AM0028,974.22,0.000102,1,14.475,Low,Payment stress,84.285,Low,Weak retention momentum,0.0,Low,High discount level,61.8,Moderate,Low healthy expansion mix,23.613,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=14.5, quality=84.3, discount=0.0"
CUST002858,SMB,North America,Manufacturing,self_serve,AM0037,547.5,5.7e-05,0,7.625,Low,Payment stress,65.843,Moderate,Weak realized pricing,10.208,Low,High discount level,55.0,Moderate,No recent expansion signal,23.607,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=7.6, quality=65.8, discount=10.2"
CUST003183,Mid-Market,North America,Retail,content_marketing,AM0007,1240.53,0.00013,0,13.512,Low,Usage deterioration,75.119,Low,Weak realized pricing,0.725,Low,Price realization erosion,55.0,Moderate,No recent expansion signal,23.603,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=13.5, quality=75.1, discount=0.7"
CUST000086,SMB,EMEA,Logistics,content_marketing,AM0001,830.0,8.7e-05,0,10.476,Low,Payment stress,69.693,Moderate,Weak realized pricing,3.799,Low,High discount level,53.855666666666664,Moderate,No recent expansion signal,23.588,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=10.5, quality=69.7, discount=3.8"
CUST003065,SMB,APAC,Manufacturing,self_serve,AM0024,938.12,9.9e-05,0,8.762,Low,Payment stress,67.312,Moderate,Weak realized pricing,0.818,Low,Price realization erosion,50.004333333333335,Moderate,No recent expansion signal,23.586,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=8.8, quality=67.3, discount=0.8"
CUST004328,SMB,North America,Retail,content_marketing,AM0004,220.88,2.3e-05,1,16.274,Low,Payment stress,81.561,Low,Weak retention momentum,0.0,Low,High discount level,52.62,Moderate,No recent expansion signal,23.585,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=16.3, quality=81.6, discount=0.0"
CUST004191,SMB,North America,Retail,paid_media,AM0004,827.24,8.7e-05,1,15.043,Low,Payment stress,71.475,Low,Weak realized pricing,6.171,Low,High discount level,95.898,Low,Discount pressure in expansion,23.575,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=15.0, quality=71.5, discount=6.2"
CUST002572,SMB,EMEA,FinTech,partner_referral,AM0039,327.6,3.4e-05,1,13.029,Low,Renewal exposure,76.903,Low,Weak realized pricing,0.0,Low,High discount level,55.0,Moderate,No recent expansion signal,23.574,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=13.0, quality=76.9, discount=0.0"
CUST003787,Mid-Market,North America,FinTech,content_marketing,AM0008,1272.73,0.000134,1,8.632,Low,Renewal exposure,85.057,Low,Weak retention momentum,5.0,Low,Policy governance signal,55.0,Moderate,No recent expansion signal,23.57,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=8.6, quality=85.1, discount=5.0"
CUST000541,SMB,North America,Media,content_marketing,AM0032,0.0,0.0,0,10.357,Low,Payment stress,25.0,Critical,Weak realized pricing,15.0,Low,Price realization erosion,55.0,Moderate,No recent expansion signal,23.564,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=10.4, quality=25.0, discount=15.0"
CUST002692,Enterprise,APAC,FinTech,partner_referral,AM0005,4905.27,0.000515,1,8.235,Low,Renewal exposure,73.715,Low,Weak realized pricing,6.754,Low,High discount level,97.064,Low,Discount pressure in expansion,23.559,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=8.2, quality=73.7, discount=6.8"
CUST000763,SMB,EMEA,Media,self_serve,AM0038,914.38,9.6e-05,0,17.435,Low,Payment stress,79.271,Low,Weak retention momentum,0.0,Low,High discount level,55.0,Moderate,No recent expansion signal,23.549,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=17.4, quality=79.3, discount=0.0"
CUST001101,Enterprise,North America,Manufacturing,partner_referral,AM0010,7453.44,0.000783,1,14.342,Low,Usage deterioration,82.255,Low,Weak realized pricing,0.0,Low,High discount level,98.8,Low,Payment stress during expansion,23.544,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=14.3, quality=82.3, discount=0.0"
CUST004385,SMB,North America,SaaS,content_marketing,AM0012,330.69,3.5e-05,1,12.542,Low,Payment stress,74.485,Low,Weak realized pricing,0.586,Low,Price realization erosion,61.0,Moderate,Low healthy expansion mix,23.542,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=12.5, quality=74.5, discount=0.6"
CUST001662,Enterprise,EMEA,Healthcare,enterprise_sales,AM0001,8485.51,0.000891,1,11.967,Low,Renewal exposure,79.219,Low,Weak retention momentum,0.0,Low,High discount level,100.0,Low,Low healthy expansion mix,23.534,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=12.0, quality=79.2, discount=0.0"
CUST001295,Mid-Market,North America,Healthcare,enterprise_sales,AM0012,4625.83,0.000486,0,9.544,Low,Usage deterioration,79.455,Low,Weak realized pricing,0.0,Low,High discount level,55.0,Moderate,No recent expansion signal,23.525,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=9.5, quality=79.5, discount=0.0"
CUST000018,SMB,APAC,Manufacturing,partner_referral,AM0033,292.5,3.1e-05,0,5.239,Low,Payment stress,61.805,Moderate,Weak realized pricing,15.807,Low,High discount level,55.0,Moderate,No recent expansion signal,23.507,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=5.2, quality=61.8, discount=15.8"
CUST001654,Mid-Market,APAC,Manufacturing,content_marketing,AM0040,3078.32,0.000323,0,12.504,Low,Payment stress,68.274,Moderate,Weak realized pricing,12.978,Low,High discount level,97.492,Low,Discount pressure in expansion,23.506,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=12.5, quality=68.3, discount=13.0"
CUST002231,SMB,APAC,Retail,partner_referral,AM0033,1065.7,0.000112,0,15.952,Low,Usage deterioration,65.231,Moderate,Weak realized pricing,11.445,Low,High discount level,95.397,Low,Discount pressure in expansion,23.505,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=16.0, quality=65.2, discount=11.4"
